Unnamed: 0,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
3110,flat,ireo the grand arch,sector 58,3.83,21577.0,3.0,4.0,2,10.0,Relatively New,2000.0,1.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.4200° N, 77.1105° E",28.42,77.1105
3111,flat,la vida by tata housing,sector 113,1.45,11364.0,2.0,2.0,2,6.0,Relatively New,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,"28.5287° N, 77.0233° E",28.5287,77.0233
3112,flat,m3m golf hills phase 1,sector 79,1.7,10828.0,3.0,2.0,3,10.0,Relatively New,1570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3624° N, 76.9787° E",28.3624,76.9787
3113,flat,signature global solera,sector 107,0.5,7752.0,3.0,2.0,2,6.0,Relatively New,717.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,"28.5052° N, 76.9729° E",28.5052,76.9729
3114,flat,la vida by tata housing,sector 113,1.5,11755.0,2.0,2.0,2,13.0,New Property,1418.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,"28.5287° N, 77.0233° E",28.5287,77.0233
3115,flat,ireo skyon,sector 60,3.75,13393.0,4.0,4.0,3,12.0,Relatively New,2650.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,"28.4003° N, 77.0975° E",28.4003,77.0975
3116,flat,ats tourmaline,sector 109,2.3,8897.0,3.0,4.0,3+,10.0,New Property,2339.0,0.0,1.0,0.0,0.0,1.0,0.0,74.0,"28.5073° N, 77.0089° E",28.5073,77.0089
3117,flat,m3m skycity,sector 65,1.8,13699.0,2.0,2.0,3,13.0,New Property,1456.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,"28.4030° N, 77.0690° E",28.403,77.069
3118,flat,godrej aria,sector 79,0.96,13296.0,2.0,2.0,3,8.0,Relatively New,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.3624° N, 76.9787° E",28.3624,76.9787
3119,house,independent,sector 12,1.7,9444.0,3.0,3.0,0,1.0,Old Property,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4723° N, 77.0320° E",28.4723,77.032
3120,flat,m3m heights,sector 65,2.1,16653.0,2.0,2.0,3,8.0,New Property,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,"28.4030° N, 77.0690° E",28.403,77.069
3121,flat,signature global solera,sector 107,0.28,5833.0,2.0,2.0,2,0.0,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,"28.5052° N, 76.9729° E",28.5052,76.9729
3122,flat,signature global city 81,sector 81,0.82,8641.0,2.0,2.0,3,2.0,Relatively New,955.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,"28.3867° N, 76.9485° E",28.3867,76.9485
3124,flat,ramprastha skyz,sector 37d,1.0,4943.0,3.0,5.0,3,11.0,Under Construction,1833.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,"28.4478° N, 76.9703° E",28.4478,76.9703
3125,house,rattan garden,sector 7,1.3,13499.0,2.0,3.0,2,3.0,Old Property,963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4644° N, 77.0143° E",28.4644,77.0143
3126,flat,ss the coralwood,sector 84,1.1,5820.0,3.0,3.0,3+,12.0,Moderately Old,1710.0,0.0,0.0,0.0,0.0,0.0,2.0,104.0,"28.3979° N, 76.9736° E",28.3979,76.9736
3127,flat,dlf park place,sector 54,4.85,25867.0,3.0,4.0,3+,25.0,Relatively New,1875.0,0.0,1.0,0.0,0.0,0.0,2.0,26.0,"28.4348° N, 77.1089° E",28.4348,77.1089
3128,house,independent,sector 7,2.25,16892.0,5.0,3.0,0,2.0,Old Property,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4644° N, 77.0143° E",28.4644,77.0143
3129,flat,shapoorji pallonji joyville gurugram,sector 102,2.0,10799.0,3.0,3.0,3,9.0,Relatively New,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4750° N, 76.9715° E",28.475,76.9715
3130,flat,shree arihant apartment,sector 54,1.5,8108.0,3.0,3.0,3+,4.0,Moderately Old,1700.0,0.0,0.0,0.0,1.0,0.0,2.0,75.0,"28.4348° N, 77.1089° E",28.4348,77.1089
3131,flat,ramsons kshitij,sector 95,0.35,5495.0,2.0,2.0,0,5.0,Relatively New,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4172° N, 76.9081° E",28.4172,76.9081
3132,flat,experion windchants,sector 112,6.5,10417.0,4.0,5.0,3,11.0,Relatively New,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,"28.5189° N, 77.0183° E",28.5189,77.0183
3133,flat,antriksh heights,sector 84,0.69,5111.0,2.0,2.0,3+,8.0,Relatively New,1222.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,"28.3979° N, 76.9736° E",28.3979,76.9736
3134,flat,sidhartha ncr one,sector 95,0.56,4106.0,2.0,2.0,2,10.0,Relatively New,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4172° N, 76.9081° E",28.4172,76.9081
3135,flat,gls avenue 51,sector 92,0.42,7107.0,2.0,2.0,1,4.0,Relatively New,657.0,1.0,0.0,0.0,1.0,0.0,2.0,42.0,"28.4079° N, 76.9153° E",28.4079,76.9153
3138,flat,mapsko mount ville,sector 79,1.3,8025.0,3.0,3.0,3+,1.0,Relatively New,1213.0,0.0,0.0,0.0,0.0,0.0,2.0,140.0,"28.3624° N, 76.9787° E",28.3624,76.9787
3139,house,independent,sector 13,4.5,9091.0,4.0,5.0,2,2.0,Old Property,4950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4757° N, 77.0392° E",28.4757,77.0392
3141,flat,suposhaa smartworld orchard,sector 61,2.17,14000.0,3.0,3.0,3,1.0,Under Construction,1721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4050° N, 77.0963° E",28.405,77.0963
3142,house,ireo victory valley,sector 67,8.0,22222.0,6.0,7.0,3+,3.0,Moderately Old,3600.0,1.0,1.0,1.0,1.0,0.0,2.0,151.0,"28.3859° N, 77.0608° E",28.3859,77.0608
3144,flat,raheja vedaanta,sector 108,0.7,4667.0,2.0,2.0,1,10.0,Moderately Old,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.5134° N, 76.9830° E",28.5134,76.983
3145,flat,corona optus,sector 37c,1.27,7204.0,3.0,3.0,3,2.0,Relatively New,1581.0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,"28.4515° N, 76.9882° E",28.4515,76.9882
3147,flat,signature global city 92,sector 92,0.78,7723.0,2.0,2.0,3,2.0,Under Construction,846.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,"28.4079° N, 76.9153° E",28.4079,76.9153
3148,flat,indiabulls centrum park,sector 103,1.05,5859.0,2.0,2.0,3,1.0,Relatively New,1365.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,"28.4949° N, 76.9845° E",28.4949,76.9845
3149,flat,sagar apartment,sector 56,1.45,7250.0,3.0,3.0,3+,7.0,Old Property,1900.0,1.0,1.0,0.0,1.0,1.0,0.0,166.0,"28.4245° N, 77.0991° E",28.4245,77.0991
3151,flat,dlf the skycourt,sector 86,1.72,8917.0,3.0,3.0,1,8.0,Relatively New,1746.0,0.0,0.0,0.0,0.0,1.0,2.0,49.0,"28.3986° N, 76.9384° E",28.3986,76.9384
3153,flat,dlf park place,sector 54,5.75,24689.0,3.0,4.0,3,12.0,Relatively New,2329.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,"28.4348° N, 77.1089° E",28.4348,77.1089
3154,flat,smartworld one dxp,sector 113,2.0,11074.0,3.0,3.0,3,12.0,New Property,1806.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,"28.5287° N, 77.0233° E",28.5287,77.0233
3155,flat,pareena coban residences,sector 99a,1.23,6159.0,3.0,5.0,3,5.0,Relatively New,1807.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,"28.4561° N, 76.9542° E",28.4561,76.9542
3156,house,unitech uniworld resorts,sector 33,9.5,23336.0,5.0,7.0,3+,2.0,Under Construction,4071.0,1.0,1.0,1.0,1.0,0.0,0.0,57.0,"28.4420° N, 77.0207° E",28.442,77.0207
3157,house,independent,sector 49,4.5,15625.0,8.0,8.0,3,3.0,Moderately Old,2880.0,1.0,1.0,1.0,1.0,0.0,1.0,151.0,"28.4121° N, 77.0480° E",28.4121,77.048
3158,flat,brisk lumbini terrace homes,sector 109,1.38,6339.0,3.0,3.0,1,4.0,Moderately Old,2419.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,"28.5073° N, 77.0089° E",28.5073,77.0089
3159,flat,shree vardhman victoria,sector 70,1.65,8462.0,3.0,5.0,3,6.0,Relatively New,1527.0,0.0,1.0,0.0,1.0,0.0,0.0,167.0,"28.3968° N, 77.0233° E",28.3968,77.0233
3160,flat,ramprastha primera,sector 37d,1.1,6111.0,3.0,3.0,3,6.0,Relatively New,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,"28.4478° N, 76.9703° E",28.4478,76.9703
3161,flat,gls avenue 51,sector 92,0.5,7812.0,3.0,3.0,1,12.0,New Property,711.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,"28.4079° N, 76.9153° E",28.4079,76.9153
3162,house,independent,sector 23,5.5,21825.0,8.0,8.0,2,3.0,Moderately Old,2520.0,1.0,1.0,0.0,1.0,0.0,2.0,76.0,"28.5121° N, 77.0478° E",28.5121,77.0478
3163,flat,city shri ram apartments 1,sector 110,0.22,3667.0,2.0,1.0,1,1.0,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.5145° N, 77.0197° E",28.5145,77.0197
3164,flat,experion windchants,sector 112,4.25,11294.0,3.0,5.0,2,15.0,Relatively New,3000.0,0.0,1.0,0.0,1.0,0.0,0.0,72.0,"28.5189° N, 77.0183° E",28.5189,77.0183
3165,flat,tulip purple,sector 69,2.6,10833.0,4.0,4.0,3+,4.0,Moderately Old,2172.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,"28.3966° N, 77.0341° E",28.3966,77.0341
3167,flat,ss,sector 85,1.98,8223.0,3.0,4.0,3,6.0,Relatively New,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,"28.4042° N, 76.9513° E",28.4042,76.9513
3168,house,smart world orchard,sector 61,2.01,13001.0,3.0,3.0,3,4.0,Under Construction,1549.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,"28.4050° N, 77.0963° E",28.405,77.0963
3169,flat,supertech hues,sector 68,1.0,8475.0,2.0,2.0,2,12.0,New Property,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,"28.3853° N, 77.0484° E",28.3853,77.0484
3170,flat,aditya apartment,manesar,1.0,4032.0,3.0,4.0,0,3.0,New Property,2480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3515° N, 76.9428° E",28.3515,76.9428
3171,flat,m3m heights,sector 65,3.67,17990.0,3.0,3.0,2,27.0,Under Construction,2040.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,"28.4030° N, 77.0690° E",28.403,77.069
3173,flat,pareena laxmi apartments,sector 99a,0.32,5517.0,2.0,2.0,1,2.0,New Property,577.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,"28.4561° N, 76.9542° E",28.4561,76.9542
3174,flat,godrej summit,sector 104,1.1,8668.0,2.0,2.0,3,16.0,Under Construction,1148.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,"28.4788° N, 76.9960° E",28.4788,76.996
3175,flat,global hill view,sector 11,0.33,4269.0,2.0,2.0,0,11.0,Relatively New,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4531° N, 77.0202° E",28.4531,77.0202
3176,house,central park flower valley,sector 33,1.15,9350.0,2.0,2.0,3,2.0,Relatively New,1400.0,1.0,0.0,0.0,0.0,0.0,2.0,71.0,"28.4420° N, 77.0207° E",28.442,77.0207
3179,flat,umang monsoon breeze,sector 78,1.25,5000.0,4.0,4.0,3,2.0,Relatively New,2300.0,0.0,1.0,0.0,1.0,1.0,0.0,57.0,"28.3733° N, 76.9729° E",28.3733,76.9729
3180,flat,m3m skywalk,sector 74,1.78,12500.0,2.0,2.0,3+,12.0,Relatively New,1582.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,"28.4158° N, 77.0118° E",28.4158,77.0118
3181,flat,ireo the grand arch,sector 58,2.2,16000.0,2.0,2.0,1,5.0,Relatively New,1528.0,0.0,0.0,0.0,1.0,0.0,2.0,49.0,"28.4200° N, 77.1105° E",28.42,77.1105
3182,house,independent,sector 9,3.4,12938.0,9.0,9.0,3,3.0,Moderately Old,2628.0,0.0,0.0,0.0,0.0,0.0,2.0,61.0,"28.4603° N, 77.0000° E",28.4603,77.0
3183,flat,dlf new town heights,sector 90,2.0,7334.0,4.0,4.0,3+,20.0,Moderately Old,2468.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,"28.4085° N, 76.9369° E",28.4085,76.9369
3184,house,dlf city plots,sector 26,17.3,38737.0,6.0,7.0,3+,3.0,New Property,4518.0,1.0,1.0,1.0,1.0,0.0,2.0,124.0,"28.4757° N, 77.1032° E",28.4757,77.1032
3185,flat,sare crescent parc royal greens phase 1,sector 92,0.75,4325.0,4.0,4.0,3+,3.0,Relatively New,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,"28.4079° N, 76.9153° E",28.4079,76.9153
3186,flat,ireo victory valley,sector 67,3.05,16267.0,3.0,4.0,2,35.0,Relatively New,2200.0,1.0,1.0,0.0,0.0,0.0,2.0,165.0,"28.3859° N, 77.0608° E",28.3859,77.0608
3188,flat,siddhartha apartment,sector 95,0.72,3664.0,3.0,3.0,2,4.0,Relatively New,1800.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,"28.4172° N, 76.9081° E",28.4172,76.9081
3189,flat,ss the leaf,sector 85,1.25,7180.0,2.0,2.0,3,10.0,Relatively New,1730.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4042° N, 76.9513° E",28.4042,76.9513
3190,house,independent,sector 13,1.5,11538.0,2.0,7.0,3,4.0,Moderately Old,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4757° N, 77.0392° E",28.4757,77.0392
3191,flat,emaar mgf the palm drive,sector 66,2.99,14950.0,3.0,3.0,3,7.0,Relatively New,2000.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,"28.3925° N, 77.0541° E",28.3925,77.0541
3192,house,independent,sector 25,6.5,36111.0,4.0,4.0,3+,2.0,Moderately Old,1800.0,1.0,1.0,1.0,1.0,0.0,0.0,61.0,"28.4844° N, 77.0860° E",28.4844,77.086
3193,flat,ild greens,sector 37c,0.95,5067.0,3.0,3.0,3+,0.0,New Property,1697.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,"28.4515° N, 76.9882° E",28.4515,76.9882
3194,flat,emaar gurgaon greens,sector 102,1.54,9333.0,3.0,3.0,3,12.0,Relatively New,1315.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,"28.4750° N, 76.9715° E",28.475,76.9715
3195,flat,shapoorji pallonji joyville gurugram,sector 102,1.1,3860.0,2.0,2.0,1,8.0,Under Construction,817.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,"28.4750° N, 76.9715° E",28.475,76.9715
3196,flat,tulip violet,sector 69,1.5,10714.0,3.0,3.0,2,8.0,Relatively New,1492.0,0.0,0.0,0.0,1.0,0.0,2.0,174.0,"28.3966° N, 77.0341° E",28.3966,77.0341
3197,flat,ambience creacions,sector 22,3.99,12913.0,3.0,5.0,3+,3.0,New Property,2796.0,0.0,1.0,0.0,0.0,0.0,1.0,102.0,"28.5072° N, 77.0640° E",28.5072,77.064
3198,flat,ambience creacions,sector 22,2.55,13710.0,3.0,3.0,3,8.0,Relatively New,1860.0,0.0,0.0,0.0,0.0,1.0,2.0,125.0,"28.5072° N, 77.0640° E",28.5072,77.064
3200,flat,tulip lemon,sector 69,0.62,12863.0,2.0,2.0,1,4.0,Relatively New,536.0,0.0,0.0,0.0,0.0,0.0,2.0,108.0,"28.3966° N, 77.0341° E",28.3966,77.0341
3201,flat,shapoorji pallonji joyville gurugram,sector 102,0.97,16441.0,2.0,2.0,2,10.0,Relatively New,742.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,"28.4750° N, 76.9715° E",28.475,76.9715
3202,flat,godrej aria,sector 79,1.3,8844.0,2.0,2.0,2,7.0,Relatively New,1330.0,1.0,0.0,0.0,0.0,0.0,2.0,116.0,"28.3624° N, 76.9787° E",28.3624,76.9787
3203,flat,kiran residency,sector 56,1.5,6649.0,3.0,5.0,3+,4.0,Moderately Old,2250.0,1.0,0.0,0.0,1.0,0.0,2.0,134.0,"28.4245° N, 77.0991° E",28.4245,77.0991
3204,flat,m3m golfestate,sector 65,7.0,18182.0,3.0,3.0,2,12.0,Moderately Old,4278.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,"28.4030° N, 77.0690° E",28.403,77.069
3206,flat,huda housing board society,sector 52,0.45,9740.0,1.0,1.0,0,0.0,Moderately Old,513.0,0.0,0.0,0.0,1.0,0.0,2.0,43.0,"28.4379° N, 77.0785° E",28.4379,77.0785
3207,flat,the lions cghs,sector 56,2.09,8708.0,4.0,4.0,3+,7.0,Relatively New,2300.0,0.0,0.0,0.0,0.0,1.0,2.0,125.0,"28.4245° N, 77.0991° E",28.4245,77.0991
3208,flat,emaar palm gardens,sector 83,1.73,9105.0,3.0,3.0,3,5.0,Relatively New,1600.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3986° N, 76.9647° E",28.3986,76.9647
3209,flat,sare crescent parc,sector 92,0.87,4971.0,4.0,4.0,2,2.0,Moderately Old,1584.0,0.0,0.0,1.0,0.0,0.0,1.0,115.0,"28.4079° N, 76.9153° E",28.4079,76.9153
3210,house,naman residency,sector 4,0.5,11111.0,2.0,2.0,2,2.0,New Property,450.0,1.0,1.0,0.0,1.0,1.0,0.0,14.0,"28.4738° N, 77.0107° E",28.4738,77.0107
3211,house,independent,sector 13,2.25,6944.0,10.0,10.0,2,1.0,Old Property,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4757° N, 77.0392° E",28.4757,77.0392
3212,flat,pioneer araya,sector 62,9.14,19488.0,4.0,6.0,3,16.0,Relatively New,3932.0,1.0,1.0,1.0,0.0,0.0,2.0,146.0,"28.4139° N, 77.0886° E",28.4139,77.0886
3213,house,malibu towne,sector 47,8.81,27191.0,8.0,6.0,3+,3.0,Moderately Old,3240.0,1.0,1.0,0.0,0.0,1.0,2.0,27.0,"28.4276° N, 77.0492° E",28.4276,77.0492
3214,flat,allure homes,sector 12,0.72,7273.0,2.0,2.0,1,2.0,Relatively New,1100.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,"28.4723° N, 77.0320° E",28.4723,77.032
3215,house,independent,sector 47,0.99,17188.0,1.0,4.0,3,4.0,Relatively New,576.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,"28.4276° N, 77.0492° E",28.4276,77.0492
3216,flat,alpha corp gurgaonone,sector 84,2.2,6407.0,4.0,4.0,3+,15.0,Relatively New,3108.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,"28.3979° N, 76.9736° E",28.3979,76.9736
3217,flat,bestech park view residency,sector 2,1.55,8073.0,3.0,4.0,3+,4.0,Old Property,1738.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,"28.5095° N, 77.0320° E",28.5095,77.032
3218,flat,vatika independent floors,sector 82,1.16,6988.0,3.0,3.0,3+,1.0,Relatively New,1844.0,0.0,1.0,1.0,1.0,0.0,2.0,151.0,"28.3935° N, 76.9600° E",28.3935,76.96
3219,flat,orchid petals,sector 49,2.09,11579.0,3.0,3.0,3,0.0,Relatively New,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4121° N, 77.0480° E",28.4121,77.048
3220,flat,puri diplomatic greens,sector 111,2.58,11727.0,3.0,4.0,2,10.0,Moderately Old,2200.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,"28.5238° N, 77.0320° E",28.5238,77.032
3222,flat,dlf regal gardens,sector 90,1.29,7104.0,3.0,3.0,3+,12.0,Relatively New,1817.0,0.0,1.0,0.0,0.0,0.0,0.0,152.0,"28.4085° N, 76.9369° E",28.4085,76.9369
3223,house,independent,sector 7,0.53,5889.0,2.0,2.0,0,1.0,Old Property,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4644° N, 77.0143° E",28.4644,77.0143
3224,flat,signature global the millennia,sector 37d,0.55,9167.0,2.0,2.0,3,3.0,New Property,610.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,"28.4478° N, 76.9703° E",28.4478,76.9703
3225,house,vatika signature villas,sector 82,3.2,14350.0,3.0,4.0,3,1.0,New Property,2160.0,1.0,1.0,1.0,1.0,0.0,0.0,66.0,"28.3935° N, 76.9600° E",28.3935,76.96
3226,house,vipul tatvam villa,sector 48,7.35,22812.0,4.0,5.0,2,2.0,Moderately Old,3222.0,1.0,1.0,1.0,1.0,0.0,2.0,144.0,"28.4177° N, 77.0359° E",28.4177,77.0359
3227,flat,sare crescent parc royal greens phase 1,sector 92,0.65,4511.0,3.0,3.0,3,1.0,Moderately Old,1304.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,"28.4079° N, 76.9153° E",28.4079,76.9153
3228,flat,rof ananda,sector 95,0.25,6579.0,1.0,1.0,1,4.0,New Property,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4172° N, 76.9081° E",28.4172,76.9081
3229,house,independent,sector 56,2.95,20233.0,2.0,2.0,0,1.0,Moderately Old,1458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4245° N, 77.0991° E",28.4245,77.0991
3230,flat,puri diplomatic greens,sector 111,2.65,13590.0,3.0,4.0,2,7.0,Relatively New,2086.0,0.0,1.0,0.0,0.0,0.0,2.0,159.0,"28.5238° N, 77.0320° E",28.5238,77.032
3231,house,independent,sector 3,0.9,8929.0,3.0,1.0,0,1.0,Moderately Old,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4909° N, 77.0176° E",28.4909,77.0176
3232,flat,umang winter hills,sector 77,0.75,5589.0,2.0,2.0,2,7.0,Relatively New,1180.0,0.0,0.0,0.0,0.0,0.0,2.0,174.0,"28.3801° N, 76.9845° E",28.3801,76.9845
3233,house,independent,sector 11,0.95,7308.0,5.0,3.0,0,1.0,Moderately Old,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4531° N, 77.0202° E",28.4531,77.0202
3234,flat,emaar palm gardens,sector 83,1.75,9211.0,3.0,3.0,3+,11.0,Relatively New,1549.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,"28.3986° N, 76.9647° E",28.3986,76.9647
3235,flat,m3m heights,sector 65,2.29,15980.0,2.0,2.0,3,8.0,Under Construction,1592.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,"28.4030° N, 77.0690° E",28.403,77.069
3236,flat,m3m soulitude,sector 89,1.3,8701.0,3.0,3.0,2,1.0,New Property,1179.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,"28.4253° N, 76.9439° E",28.4253,76.9439
3237,flat,m3m golfestate,sector 65,5.0,18519.0,3.0,3.0,3+,28.0,Relatively New,2800.0,0.0,1.0,0.0,1.0,0.0,2.0,165.0,"28.4030° N, 77.0690° E",28.403,77.069
3238,flat,orchid petals,sector 49,4.16,11699.0,5.0,4.0,3+,14.0,Relatively New,3219.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,"28.4121° N, 77.0480° E",28.4121,77.048
3239,flat,mapsko mount ville,sector 79,1.28,8556.0,3.0,3.0,3,16.0,Relatively New,1265.0,1.0,0.0,0.0,0.0,0.0,2.0,128.0,"28.3624° N, 76.9787° E",28.3624,76.9787
3240,flat,smart world orchard,sector 61,1.6,13913.0,2.0,2.0,2,4.0,New Property,1278.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,"28.4050° N, 77.0963° E",28.405,77.0963
3241,flat,sbtl caladium,sector 109,1.63,6405.0,3.0,3.0,2,8.0,Relatively New,2303.0,0.0,1.0,0.0,0.0,0.0,0.0,159.0,"28.5073° N, 77.0089° E",28.5073,77.0089
3242,flat,smart world gems,sector 89,0.86,7797.0,2.0,3.0,3,4.0,Under Construction,998.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,"28.4253° N, 76.9439° E",28.4253,76.9439
3244,house,independent,sector 26,6.0,33333.0,3.0,5.0,3+,3.0,Old Property,1800.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,"28.4757° N, 77.1032° E",28.4757,77.1032
3246,house,independent,sector 23,1.2,6231.0,3.0,2.0,2,3.0,New Property,1500.0,0.0,0.0,0.0,0.0,0.0,2.0,79.0,"28.5121° N, 77.0478° E",28.5121,77.0478
3248,house,independent,sector 26,4.5,33333.0,3.0,3.0,2,2.0,Old Property,1350.0,0.0,0.0,0.0,1.0,0.0,2.0,58.0,"28.4757° N, 77.1032° E",28.4757,77.1032
3249,house,independent,sector 26,8.9,32963.0,4.0,4.0,3+,2.0,Old Property,2700.0,1.0,1.0,1.0,1.0,0.0,0.0,82.0,"28.4757° N, 77.1032° E",28.4757,77.1032
3250,house,independent,sector 7,1.75,11111.0,4.0,2.0,2,2.0,Old Property,1575.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,"28.4644° N, 77.0143° E",28.4644,77.0143
3252,flat,signature global park 4,sector 36,0.85,11333.0,3.0,2.0,3,1.0,New Property,833.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,"28.4160° N, 76.9914° E",28.416,76.9914
3253,flat,unitech uniworld gardens,sector 47,2.4,11505.0,3.0,3.0,3+,10.0,Moderately Old,1888.0,0.0,1.0,0.0,0.0,0.0,2.0,120.0,"28.4276° N, 77.0492° E",28.4276,77.0492
3254,flat,vipul world,sector 48,1.38,9485.0,3.0,3.0,1,2.0,Relatively New,1611.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,"28.4177° N, 77.0359° E",28.4177,77.0359
3255,flat,ats tourmaline,sector 109,1.5,6977.0,3.0,4.0,3+,4.0,Relatively New,1797.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,"28.5073° N, 77.0089° E",28.5073,77.0089
3256,house,independent,sector 3,3.5,9211.0,1.0,1.0,0,1.0,Moderately Old,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4909° N, 77.0176° E",28.4909,77.0176
3258,flat,shree vardhman flora,sector 90,1.27,4951.0,4.0,5.0,2,9.0,New Property,2248.0,1.0,1.0,0.0,0.0,0.0,0.0,83.0,"28.4085° N, 76.9369° E",28.4085,76.9369
3259,flat,dlf the skycourt,sector 86,1.58,8191.0,3.0,3.0,1,16.0,Relatively New,1750.0,0.0,0.0,0.0,1.0,0.0,2.0,152.0,"28.3986° N, 76.9384° E",28.3986,76.9384
3260,house,ats tourmaline,sector 109,1.87,8698.0,3.0,4.0,0,12.0,Relatively New,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.5073° N, 77.0089° E",28.5073,77.0089
3261,flat,indiabulls centrum park,sector 103,1.9,5682.0,3.0,4.0,3+,10.0,Relatively New,3716.0,1.0,1.0,0.0,1.0,1.0,2.0,49.0,"28.4949° N, 76.9845° E",28.4949,76.9845
